dt,s34_cal,s34_cal_61,s34_cal_121,s34_cal_301,s34_cal_601
2018-12-31 23:55:37,73.48902107682936,74.96719389849173,73.88408062383208,77.49592681961136,81.00071871937553
2018-12-31 23:55:38,74.05570839719051,74.9388370508482,73.86526427374099,77.46976538277325,80.97451375269242
2018-12-31 23:55:39,74.14444413914833,74.89222285935014,73.85581465621786,77.44545330886133,80.94822661893652
2018-12-31 23:55:40,74.14444413914833,74.83712825949807,73.84636503869474,77.42114123494943,80.9228823925356
2018-12-31 23:55:41,74.68142571433805,74.7727437035745,73.84677000495267,77.39669841907343,80.89841559373731
2018-12-31 23:55:42,75.2481130346992,74.70835914765094,73.85185833749458,77.37602096745233,80.87489170229402
2018-12-31 23:55:43,75.7951236894649,74.63468463565587,73.86114218510735,77.35735693992275,80.85422927279198
2018-12-31 23:55:44,75.7951236894649,74.55172016758932,73.8846387486431,77.34057559452063,80.83356684328993
2018-12-31 23:55:45,,74.47723610787676,73.9175020447468,77.32577562142924,80.81667604320792
2018-12-31 23:55:46,75.75577035827399,74.39378466038117,73.95504870713447,77.31097564833784,80.80160557808352
2018-12-31 23:55:47,76.38148767542151,74.31962316895708,73.99259536952214,77.29789429620857,80.78939657490037
2018-12-31 23:55:48,76.94817499578267,74.25475163360447,74.03482539819379,77.2848129440793,80.77910612630342
2018-12-31 23:55:49,76.94817499578267,74.19997960204086,74.0768928097944,77.27160084998593,80.7716116598953
2018-12-31 23:55:50,76.94817499578267,74.14488500218879,74.11896022139501,77.25838875589257,80.7660030081972
2018-12-31 23:55:51,76.92849833018722,74.0990803584082,74.15675238580891,77.24352341181914,80.76237839083774
2018-12-31 23:55:52,76.92849833018722,74.06224310241066,74.19454455022282,77.22677538561827,80.7615170157909
2018-12-31 23:55:53,76.38148767542151,74.02459629869564,74.2277330804686,77.2098299790508,80.76338614318051
2018-12-31 23:55:54,76.38148767542151,73.99656201934057,74.25623824443038,77.19100189035588,80.76723930490873
2018-12-31 23:55:55,75.81480035506036,73.98791719984598,74.27989742503716,77.17224044006346,80.77304376109934
2018-12-31 23:55:56,75.81480035506036,73.97927238035139,74.30791473778585,77.15347898977105,80.78073403199998
2018-12-31 23:55:57,75.26778970029466,73.97030499256834,74.34077803388956,77.13474959125942,80.78936721025563
2018-12-31 23:55:58,75.26778970029466,73.9613376047853,74.3738039470643,77.11225482849291,80.79894329586631
2018-12-31 23:55:59,74.66174904874259,73.9619827413622,74.40666724316802,77.08794275458101,80.80757647412197
2018-12-31 23:56:00,74.66174904874259,73.9626278779391,74.44001839048484,77.0636306806691,80.81611143274904
2018-12-31 23:56:01,74.7011023799335,73.97256297058749,74.4783781382277,77.03548787152025,80.8246463913761
2018-12-31 23:56:02,74.13441505957232,73.99211058759582,74.51608741768642,77.0073450623714,80.83321408987936
2018-12-31 23:56:03,74.13441505957232,74.00204568024421,74.5536340800741,76.97731957109511,80.84178178838262
2018-12-31 23:56:04,73.56772773921116,74.01198077289258,74.59118074246179,76.9472940798188,80.84937383965469
2018-12-31 23:56:05,72.98136375325456,74.02191586554098,74.6237188044234,76.91538590641507,80.85508007621671
2018-12-31 23:56:06,72.98136375325456,74.04033136654338,74.65157350010105,76.88159505088387,80.86088453240734
2018-12-31 23:56:07,72.4146764328934,74.05874686754578,74.67975342992078,76.84773882437065,80.86480317388795
2018-12-31 23:56:08,72.4146764328934,74.07861705284257,74.69856662717255,76.8158306509669,80.86956650309497
2018-12-31 23:56:09,71.8676657781277,74.08919728206786,74.71253384106932,76.78587053067267,80.87150111023698
2018-12-31 23:56:10,71.30097845776655,74.08903287092726,74.72690917406332,76.75584503939636,80.87249281002396
2018-12-31 23:56:11,71.30097845776655,74.08886845978667,74.73660114077336,76.72581954812009,80.87348450981095
2018-12-31 23:56:12,71.30097845776655,74.07990107200362,74.7462931074834,76.69972348226402,80.87359878199531
2018-12-31 23:56:13,71.30097845776655,74.07093368422058,74.75113909083842,76.67356204542592,80.87277014682466
2018-12-31 23:56:14,70.73429113740538,74.05332147694293,74.75598507419345,76.65123134382476,80.87187603190164
2018-12-31 23:56:15,71.30097845776655,74.04499922573679,74.76543153887727,76.62890064222358,80.86721028755855
2018-12-31 23:56:16,71.320655123362,74.03667697453064,74.77019463727711,76.60828856158452,80.86065872850546
2018-12-31 23:56:17,71.88734244372316,74.02899985990139,74.7794784848899,76.58767648094545,80.85222135474233
2018-12-31 23:56:18,71.88734244372316,74.0203550404068,74.79344569878667,76.56722846147173,80.8409879987904
2018-12-31 23:56:19,72.45402976408431,74.00242026484071,74.8175129984907,76.54678044199801,80.82786882812843
2018-12-31 23:56:20,72.43435309848886,73.99377544534612,74.84158029819473,76.52993372561383,80.81481513721884
2018-12-31 23:56:21,72.43435309848886,73.97584066978004,74.87485171339567,76.51308700922968,80.80081853895426
2018-12-31 23:56:22,72.98136375325456,73.9582284625024,74.90812312859661,76.49624029284551,80.78571533395368
2018-12-31 23:56:23,72.98136375325456,73.94061625522477,74.9456697909843,76.47751089433389,80.76966922159808
2018-12-31 23:56:24,73.00104041885001,73.93197143573018,74.98789981965595,76.45871612484022,80.75378680862346
2018-12-31 23:56:25,73.56772773921116,73.92300404794715,75.03522133370883,76.43992135534657,80.73696148829386
2018-12-31 23:56:26,73.56772773921116,73.92332661623558,75.08254284776172,76.42119195683496,80.71990698883084
2018-12-31 23:56:27,73.56772773921116,73.93326170888398,75.12501837845957,76.4005798761959,80.70285248936783
2018-12-31 23:56:28,73.56772773921116,73.95216418931541,75.16749390915743,76.38191584866634,80.68771654449105
2018-12-31 23:56:29,74.13441505957232,73.97074410145838,75.21013205692631,76.3651345032642,80.67365446647406
2018-12-31 23:56:30,74.13441505957232,73.99925910624977,75.24808683841124,76.35010509802544,80.66053529581208
2018-12-31 23:56:31,74.7011023799335,74.03770920368956,75.28604161989615,76.33695837491412,80.65027758709132
2018-12-31 23:56:32,74.72077904552896,74.07551416455244,75.32415901845211,76.3257276531315,80.64093004584939
2018-12-31 23:56:33,74.72077904552896,74.12228651319836,75.35743043365305,76.3163796134763,80.63337009968889
2018-12-31 23:56:34,74.72077904552896,74.16905886184429,75.38585586549898,76.30917573987674,80.62678580075959
2018-12-31 23:56:35,74.72077904552896,74.2244760299848,75.41428129734491,76.30197186627717,80.62120988893768
2018-12-31 23:56:36,74.7011023799335,74.28950572248527,75.44246122716463,76.29622512971153,80.61654414459461
2018-12-31 23:56:37,74.7011023799335,74.35518055156264,75.47064115698436,76.29424375740079,80.61282130760654
2018-12-31 23:56:38,74.7011023799335,74.42085538063999,75.49939182297236,76.29443987034693,80.60909847061846
2018-12-31 23:56:39,74.7011023799335,74.4862076414289,75.52345912267639,76.29275330116562,80.604482153472
2018-12-31 23:56:40,74.13441505957232,74.56052729000085,75.54695568621214,76.2928840431297,80.59986583632555
2018-12-31 23:56:41,74.13441505957232,74.6441368946443,75.57045224974789,76.29489746722123,80.59611025946127
2018-12-31 23:56:42,74.13441505957232,74.72774649928775,75.58951094902586,76.29674683014743,80.59240410979362
2018-12-31 23:56:43,74.7011023799335,74.81103353564275,75.60388628201987,76.29859619307362,80.58967360735718
2018-12-31 23:56:44,74.72077904552896,74.89432057199775,75.61842423208492,76.3042109202547,80.58793480470773
2018-12-31 23:56:45,75.28746636589011,74.99683265707266,75.63764554843395,76.3098256474358,80.58808181676831
2018-12-31 23:56:46,75.28746636589011,75.09005478607607,75.6613876139959,76.31524426167074,80.5890735165553
2018-12-31 23:56:47,75.28746636589011,75.19192173457405,75.69013827998391,76.32066287590568,80.59006521634228
2018-12-31 23:56:48,75.85415368625127,75.28449872700055,75.71872632890087,76.33004296734167,80.59102417625306
2018-12-31 23:56:49,75.85415368625127,75.39630076814693,75.74263101153387,76.34143648286918,80.59866565472174
2018-12-31 23:56:50,76.42084100661242,75.49881285322184,75.7710564433798,76.35477805150619,80.60734826017404
2018-12-31 23:56:51,75.85415368625127,75.61061489436821,75.79948187522574,76.36805424916113,80.61783451326352
2018-12-31 23:56:52,75.85415368625127,75.7224169355146,75.83291590749772,76.3831477579615,80.63010836143442
2018-12-31 23:56:53,75.85415368625127,75.83454154494943,75.86634993976969,76.40012394888929,80.64431745151198
2018-12-31 23:56:54,75.85415368625127,75.94666615438426,75.90414210418358,76.41703476883505,80.66041235629955
